speech,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_9,mfcc_10,mfcc_12,mfcc_14,mfcc_15,mfcc_17,mfcc_19,mfcc_20,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,chroma_1,chroma_8,spectral_1,spectral_2,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
../data\Happy_Female\jt_happy_11.wav,happy,-340.26367,122.83026,-63.93684,30.776386,-18.824621,-22.449978,-6.0275455,-5.0843353,-23.35827,-14.4830675,-3.815668,-11.861841,-0.026480572,-6.819917,-7.4211183,-4.776628,-10.547056,-6.488131,-9.7005825,-3.9407349,-0.27210212,-11.967486,-0.43622264,-1.6947072,-3.8371108,8.310205,2.3291955,6.1220455,-0.2018847,4.425299,-2.226995,-0.26342595,0.50425565,0.31452757,0.42294747,32.634725857032315,17.114880560505302,-0.023536941115169664,0.01825795007543615,0.019947602194067993,0.022423606708037037,0.0023924661044555646,-0.0218978068285279
../data\Happy_Female\jt_happy_12.wav,happy,-324.09903,124.247284,-68.720474,39.688755,-33.68388,-22.516064,-1.2525219,2.6462603,-21.714293,-14.376602,-5.270438,-12.794632,-3.8400216,-6.3425655,-7.52769,-5.9926677,-11.811698,-2.372982,-9.951893,-3.854508,5.7438765,-6.9252405,6.788488,5.704051,0.8512105,8.442509,-1.2849374,4.4708295,-1.615976,6.332338,-3.670921,-1.8791512,-2.1378229,0.34872463,0.304971,30.81772892588781,20.013257900905476,-0.03025512060246948,0.02418137916280762,-0.05361177797496858,-0.026415710273522797,0.032743743298925224,-0.014600960116162565
../data\Happy_Female\jt_happy_13.wav,happy,-348.77658,125.95607,-72.52438,33.752846,-26.940994,-23.724257,-0.65567434,2.5803835,-19.701534,-10.701566,-2.9603915,-10.617192,-4.858159,-7.507308,-8.333907,-5.3404145,-10.114806,-4.0182953,-8.444463,-1.520593,2.9583657,-8.893681,3.100861,-0.6773782,-4.1752114,5.8667374,-1.508998,2.8417983,-1.6596667,2.6866217,-4.0152655,-0.43388534,-3.144544,0.41295594,0.42316127,31.917137392542756,15.850433568735735,-0.06807295582430276,0.028366731208831618,-0.027260176668507347,0.004633775266796402,0.01931548339083655,-0.02565316458741667
../data\Happy_Female\jt_happy_14.wav,happy,-307.58765,108.0076,-66.57143,54.459377,-30.197172,-28.715527,0.40857637,3.558514,-26.756254,-10.353125,-4.648515,-13.185768,-0.8931698,-4.223665,-7.140627,-4.860613,-12.977589,-6.3396072,-10.511988,-5.066062,1.6611086,-11.254013,0.45548278,-3.2929983,-7.900726,5.4418073,-0.75150037,5.820809,5.2862954,7.356395,-1.9876108,-0.831244,-2.1496952,0.35801592,0.36343214,32.26940250416027,17.8768137163621,-0.025818893467047556,0.003317346693437528,0.06069196062380076,-0.017762303791905906,0.020259869768585268,-0.02029140720744479
../data\Happy_Female\jt_happy_15.wav,happy,-333.74664,115.421265,-74.840195,25.394321,-25.07184,-19.895782,-3.66222,7.8182034,-20.616165,-12.566808,-2.8145792,-10.609476,-2.718921,-6.6441765,-7.729815,-3.7498112,-11.431308,-8.288954,-5.369324,-3.8161826,0.3375043,-4.1838193,4.1424756,3.1139305,0.5740239,7.1611,3.2801797,5.4318576,-2.1973157,0.3531314,-3.309041,-0.2536689,-2.2572272,0.32769483,0.25259852,31.61410102629922,17.404628946986964,-0.07282197274528515,0.01806289789786649,-0.042175228070503515,0.022943143676833967,0.004041185130598435,-0.019482928285109342
../data\Happy_Female\jt_happy_16.wav,happy,-343.44662,110.13956,-71.314316,42.54442,-26.557316,-29.63733,2.3718824,0.7125246,-25.142729,-6.325347,-5.110451,-8.029418,-3.1390598,-5.758431,-7.635605,-3.2943668,-7.975274,-3.9627028,-4.006129,-0.90314823,-0.3888122,-11.91937,-2.9178717,-4.7237167,-5.988031,5.736432,-0.725721,2.5202723,2.135376,5.2892804,-0.7202339,-0.21635054,-1.0698351,0.38067797,0.32157233,30.698119966879343,16.395576136675963,-0.050923914392137205,0.017446130275725592,0.028508195940989734,-0.00891388431747819,0.0194604985155275,-0.03698820102160405
../data\Happy_Female\jt_happy_17.wav,happy,-345.773,119.66701,-89.739075,33.287727,-34.454876,-14.928565,-3.7411165,14.43565,-22.071625,-12.660906,-1.3672949,-14.264147,-3.4899561,-6.133909,-9.645128,-0.7249395,-6.5255365,0.9515536,-5.7285023,0.8176059,6.4729376,-6.2505016,8.570102,3.7106376,-0.5351341,6.094184,-6.515152,0.7712196,-3.3490407,1.4970348,-7.597858,-0.73296636,-2.550721,0.3140006,0.33512774,29.728925701999486,18.902744809935033,-0.008780628385572163,0.048689338764569934,0.05585718002562668,-0.06078328515478642,0.00855156067140653,-0.04030325066246232
../data\Happy_Female\jt_happy_18.wav,happy,-348.34485,127.14126,-59.513638,45.745827,-32.251587,-24.740948,-2.2802129,2.6223273,-24.874237,-13.831229,-4.7306523,-10.818133,-4.9409437,-7.236245,-8.219292,-4.6756806,-11.907205,-4.173155,-8.226773,-3.5561745,2.8000982,-10.126328,0.9733118,-0.87942976,-4.444466,6.29204,-1.6953951,2.7576308,1.8256298,7.1843586,-0.46776572,0.7386502,-2.1273663,0.35006937,0.47221428,33.818471195118455,16.957453596143377,-0.027382966057817,0.04463715022681508,0.046024850220902074,-0.06468444265216555,0.037825918346311285,-0.019249846174572788
../data\Happy_Female\jt_happy_19.wav,happy,-328.35217,115.90165,-71.15493,41.761665,-37.193638,-21.757816,1.185352,6.2500105,-26.593452,-10.939118,-3.7247784,-13.061419,-0.41921633,-7.025663,-9.714931,-4.3454647,-12.16165,-4.2664194,-9.069004,-4.143195,1.7096634,-12.031333,2.073637,0.34573305,-3.2655895,7.886777,-0.9453844,5.8888016,1.9158821,5.5737567,-3.3844812,1.6351233,0.58246356,0.342423,0.41710404,31.86197759036366,17.69747670784355,-0.06366781733714796,-0.021143834308432682,0.027836591895255083,0.037334062098266424,-0.007144279073298636,-0.024965345499610138
../data\Happy_Female\jt_happy_2.wav,happy,-364.14407,122.20305,-48.03679,23.742823,-25.086636,-21.360329,-5.0825524,-2.9788504,-17.921886,-12.311336,-5.314946,-10.725421,-1.878083,-9.644524,-7.5369368,-5.405463,-9.10627,-6.706263,-4.9689827,-1.6662956,1.2739415,-4.7484655,2.0749774,2.030111,0.111565925,5.366366,-0.5455705,0.86105406,-0.10834562,4.7499685,0.3028967,0.30112112,-1.6938184,0.38116965,0.28730613,28.69980190661348,18.36624516660485,0.009080174140462464,0.006198859600197812,-0.023650244964574827,-0.0294436177192861,0.025802350450371082,0.004595689245453826
../data\Happy_Female\jt_happy_20.wav,happy,-358.6044,115.34728,-76.73597,44.2139,-28.746954,-26.87138,-5.2413,8.563528,-26.105406,0.59990126,-2.9569044,-9.616381,1.0775033,-4.4108567,-7.787503,-0.9536094,-9.40886,-2.901319,-3.4204755,-5.671008,0.036481768,-9.17042,-2.7208083,-3.7780528,-7.390251,1.5760813,-4.355926,-2.169076,2.9536977,7.293259,2.2127314,1.1237144,-3.775958,0.40179613,0.38613576,30.86478171975707,16.86337982606122,0.00786894569251815,-0.031372563060869954,0.028919706489906803,-0.07698190430451253,0.016037668350047215,0.00175865869392216
../data\Happy_Female\jt_happy_21.wav,happy,-363.42664,114.0622,-70.45427,44.862396,-32.77479,-17.31736,0.9046129,8.52337,-24.739223,-9.481794,-2.8581111,-11.837199,-2.6830082,-4.951584,-9.072072,-4.0583653,-11.808981,-2.1445725,-6.5802264,-2.94151,4.2390776,-10.17961,0.35398236,-0.9809341,-3.6189032,7.9479547,-0.7002389,1.989293,1.3212634,5.77616,-3.8936303,-1.1228462,-3.9736938,0.3641041,0.44787002,31.29811469033969,16.363425905084814,-0.041247281933428116,0.02912776999412127,-0.006115780216550939,-0.006298077292740914,0.026380019856048965,-0.03408195465739222
../data\Happy_Female\jt_happy_22.wav,happy,-346.86777,118.41165,-89.18541,33.77039,-31.937695,-22.737877,-3.457549,9.086641,-20.67241,-12.680407,-0.57820517,-13.19219,-4.536177,-4.5481267,-2.1612108,1.9642233,-3.8283558,-2.3540664,-5.5625854,-2.0319848,4.4675674,-5.401353,4.587728,1.766114,-4.689364,3.7059586,-1.8467096,1.3343813,-4.267104,3.5423014,1.0177966,2.982406,-1.1904876,0.3497128,0.28210866,28.950585531304394,18.67208340586278,0.0022556790330863813,0.02414840945333073,-0.026182256197391052,-0.05673614419458975,0.015110846921261254,-0.0021845911186244185
../data\Happy_Female\jt_happy_23.wav,happy,-345.3438,147.25531,-69.7408,36.52608,-38.627953,-16.12713,4.529944,5.277666,-21.124409,-13.464215,-1.0852413,-12.616563,-2.3048768,-4.1854067,-6.64966,-3.5471666,-12.740979,-4.8296275,-8.700977,-6.88702,2.0084293,-9.726795,-1.7403785,-3.4160118,-6.6967764,2.3323243,-3.6047149,2.7321596,1.6349709,6.4843836,-1.7706491,0.985995,-2.7856746,0.34510475,0.4466033,32.60377009025871,17.995035561236442,0.005213617842042668,0.014471233719808761,0.03492289118498435,-0.04580165908369783,0.03898526125977757,-0.008282754686970518
../data\Happy_Female\jt_happy_24.wav,happy,-352.32208,138.51482,-55.162582,31.344284,-28.887854,-21.659485,-6.2447076,1.1548498,-27.509672,-14.758707,-4.9416337,-11.876965,-3.8474123,-7.399702,-8.973545,-5.709735,-11.5658865,-6.034989,-7.61395,-5.586713,-0.10880404,-8.893594,1.7001663,1.6657445,-2.018773,7.767087,1.5920539,3.945782,2.1573992,5.7391114,0.65472203,0.0077920766,-3.887476,0.3627632,0.38280794,32.03581728258003,17.62416786077928,-0.04391568027283041,0.04040783942118812,0.03976239434037544,0.016039111814678743,0.03127695655456201,-0.02204025254747218
../data\Happy_Female\jt_happy_3.wav,happy,-302.15787,134.54205,-88.03694,38.624622,-29.445446,-28.694124,-5.983609,3.1743155,-25.236794,-11.310457,-3.7650237,-13.766401,-2.2378953,-7.6860375,-7.920599,-5.8040233,-10.3839445,-4.280802,-0.419425,2.426557,5.5375295,-5.5041203,1.2598549,-1.1640738,-3.650845,5.3718505,-2.1718812,1.9735532,1.9714273,6.2052417,-1.2947196,-0.79307073,-1.8981014,0.3416358,0.46225575,31.04016163168672,18.629501167951283,-0.03392680556198788,0.015408228111200253,-0.0074738620717110195,0.030918225017268392,0.012793107787847405,-0.019199127293420288
../data\Happy_Female\jt_happy_4.wav,happy,-333.65793,135.30667,-81.3673,35.362915,-33.83255,-21.47979,-2.5404184,4.2640905,-22.571524,-10.4522,-2.194293,-12.112085,-3.0792835,-6.5479527,-8.303942,-3.2409978,-12.270236,-2.6161804,-5.615338,-8.322478,-0.6898671,-8.619468,3.7167559,4.782756,-0.19325538,5.5239625,-4.3149676,0.27728721,-1.2914563,6.6372857,0.05583719,0.24096562,-1.0859901,0.38430032,0.36576957,32.18426995351374,16.943815881323683,-0.011156307478482548,0.05421711351416228,-0.03610545979618941,-0.0583239851005348,6.0446595574706296e-05,-0.013470886769805545
../data\Happy_Female\jt_happy_5.wav,happy,-346.85077,126.790985,-56.66594,33.492504,-22.029512,-26.619993,-6.831144,0.16918464,-23.986393,-15.444433,-6.1885834,-12.469279,-5.3911586,-9.830506,-6.7593384,-5.225594,-9.827381,-6.276593,-5.011441,-5.0642967,0.5112767,-2.5089798,5.7343106,7.097002,3.4018693,7.9779034,3.0325096,4.662336,-1.2129666,1.416278,-1.9970313,-1.9263036,-1.7366674,0.2690978,0.318923,31.012431000884668,19.132437301342613,-0.045225872276316734,0.008115244461736181,-0.015010363206604612,-0.048254856478033945,0.02366161169387553,-0.015805826699005883
../data\Happy_Female\jt_happy_6.wav,happy,-356.1586,127.63495,-89.093765,37.268284,-31.048859,-24.970703,-1.6814641,6.229763,-21.935934,-10.553234,-1.2887002,-14.343407,0.57724065,-6.2680287,-6.4986,-3.0262,-12.069856,-6.9755583,-6.5706534,-2.764921,-0.41742522,-7.9346766,4.4754205,-1.987277,-3.7761858,6.1175537,-1.1010412,6.502573,-0.12438836,5.654504,-3.479971,-0.8688526,-4.200198,0.33219588,0.4199832,30.65799917092557,17.35270198064004,-0.012580923005897972,0.01925722265406956,0.022905332341404246,0.009502219791916941,0.02249042404452205,-0.012567166264112584
../data\Happy_Female\jt_happy_7.wav,happy,-331.31882,120.57213,-65.3066,40.153717,-28.264334,-27.654963,-6.942369,1.0591431,-25.691511,-13.559551,-4.7970557,-15.170475,-0.32525992,-4.7531896,-5.8732767,-3.699106,-10.6476145,-4.3584146,-7.911023,-3.5976672,1.4740753,-9.1715145,1.5191144,-2.2567317,-4.346043,6.6357946,1.6156706,8.833049,1.7798347,4.4191227,-5.2958198,-1.4567173,-2.1540363,0.38611636,0.34057292,31.588829123938662,17.552444395175485,-0.03153226921830544,0.006581770246493786,0.0288056012638251,0.038999070852657934,0.009153758574352496,-0.027571793450208874
../data\Happy_Female\jt_happy_8.wav,happy,-355.797,103.59524,-62.38098,41.807724,-21.880713,-21.959578,-5.127745,6.38876,-20.635605,-13.037962,-4.458797,-10.570767,-4.5101433,-6.4186225,-6.575167,-5.4143705,-7.972134,-1.4811828,-5.477249,1.3216549,4.284499,-4.9044333,6.4863496,0.055543225,-2.5370977,4.7111974,-2.9126968,4.546126,-1.7516874,4.4507766,-3.6798906,-0.004262748,-1.7526141,0.42928404,0.43281645,29.712231467834897,15.982337265101853,-0.022415261706398716,0.03454859715485653,0.010491238589482713,-0.013549074651779836,0.03240911165828923,-0.01648252222710803
../data\Happy_Female\jt_happy_9.wav,happy,-344.7606,138.0333,-67.82089,22.591509,-31.670538,-19.840921,0.6763214,-5.8983727,-23.803724,-13.627081,-8.777995,-13.015154,-4.967516,-7.229733,-12.0018,-2.5248992,-8.034799,-3.8564677,-5.742797,-2.640676,0.90062135,-7.862396,3.6832218,3.28487,2.0750656,10.155794,0.6874954,3.3288121,-0.50185746,5.0241766,-2.113028,-1.6106098,-3.1563551,0.34078538,0.2913381,30.380107409720292,18.38817524602012,-0.074413578212225,0.027337331412399926,-0.05598766032295967,-0.06251835852033598,0.04989400053479002,-0.026836595026219795
../data\Happy_Female\ws_happy_01.wav,happy,-389.1663,140.67365,-37.062798,56.25849,-4.3414655,-7.9688373,17.224932,5.9104934,-10.296608,3.0923905,-2.6394963,-7.309619,5.3679466,0.1551151,1.1831926,1.0218927,-4.6322904,1.6007451,1.01086,-1.6175011,3.4417298,-0.322991,5.798421,3.9003599,-0.96326405,2.0573392,-2.3402288,1.4519398,-2.781496,1.6602035,-5.268422,-2.9891217,-1.3702918,0.5161944,0.49332222,16.33989927329206,15.420395757345524,0.013629021431328398,-0.017277251843554185,0.10430189888373748,0.03033806753502928,-0.009259690203380464,-0.016822680398974093
../data\Happy_Female\ws_happy_02.wav,happy,-369.41586,154.15718,-45.62911,62.42487,-9.953388,-10.165201,20.52065,3.8258073,-10.163744,0.67906475,2.1315005,-5.108945,6.4720716,-0.35721904,1.3335954,4.427295,-2.847119,1.0162818,1.352692,-1.359949,4.409166,-3.9537127,0.19763747,2.6143358,-0.952158,3.4196956,1.2364962,6.4458017,-3.9451838,2.2619333,-3.3548458,-1.5633003,0.7574652,0.29482347,0.54985404,16.86722677567849,15.320742825754182,0.01832759048609857,0.04914485418386251,0.06479046275425251,0.07739738507403222,-0.00700513622534355,0.006328494602348721
../data\Happy_Female\ws_happy_03.wav,happy,-328.82678,166.35141,-33.726337,38.38492,-11.798985,-8.898257,16.980194,4.4951463,-7.692377,2.012598,-0.6510786,-6.033341,4.915601,-2.5377254,-0.4469332,-2.5452332,-5.8303695,0.75761235,-0.8843291,-1.906855,1.7007911,-3.4400234,3.4675472,2.7937858,1.3093915,5.888621,0.3313216,4.5038342,-4.5778937,0.48296234,-5.726358,-3.4353156,-2.1755662,0.4228398,0.5532265,18.068550955441147,15.170192976888721,0.04001770946636048,0.03250369468497845,0.024713356295168496,0.07476669625973678,0.005336945354540573,-0.0083299836737108
../data\Happy_Female\ws_happy_04.wav,happy,-325.5212,163.08662,-57.80359,57.407196,-11.662766,-8.727931,16.08856,5.3514485,-10.652263,4.4089866,5.5981903,-4.7306767,9.597162,-2.4890814,-0.17932005,2.2222712,-3.729488,4.0362954,0.19884509,-1.776902,6.738557,-1.7303253,3.9652653,2.5541558,-2.7831838,2.8079464,-2.2034225,0.91632295,-5.201229,-0.98051023,-9.28651,-3.9724271,-1.4390618,0.40222895,0.45963746,17.971822972310378,14.16655839857,0.02062129094558248,0.026448631528522098,0.08895844502887686,0.011633685091509935,0.014913080433296562,-0.023126738420354943
../data\Happy_Female\ws_happy_05.wav,happy,-343.00592,152.17073,-34.954422,40.804058,-8.751065,-5.8850985,16.823816,5.6148896,-7.3632636,3.4918616,2.6462023,-1.7828693,6.151462,0.8324828,1.5098133,3.698085,-0.52321815,2.1711848,-2.7668598,-2.6518936,2.5159378,-4.532332,1.6875259,1.2889749,-2.449067,1.3309859,-3.0288417,0.33769274,-5.5239916,-0.33534944,-5.24086,-1.9938028,-0.6254283,0.4464491,0.6116806,18.45813719010491,13.264998072813432,0.011206930987387545,0.04745540314052209,0.06154254958690901,0.06676501350148586,0.002091875095127227,-0.0279380320502883
../data\Happy_Female\ws_happy_06.wav,happy,-324.8678,163.07776,-42.330658,47.540916,-6.845131,-7.142564,14.5921135,4.337005,-8.174007,4.184081,2.7644384,-4.0571737,8.463114,-2.022022,0.33778235,0.6938377,-2.0540276,1.3742392,-0.95171875,-1.9842808,2.0771365,-4.7787557,0.023220694,0.0033596333,-0.87124413,5.234223,1.4060863,3.859245,-4.3741827,-0.04051807,-5.804848,-1.505399,-0.2919347,0.34167117,0.5020064,18.59961920209198,14.56086464024257,0.013757871272722587,0.034621604398732256,0.03933482697191634,0.07959386428001851,0.015383838407718821,-0.024301878166165154
../data\Happy_Female\ws_happy_07.wav,happy,-313.25305,154.49376,-44.952156,55.180523,-6.945171,-14.295169,14.281128,4.2469735,-7.8576183,0.65522903,-1.1690391,-3.1482162,7.284802,-2.4462655,0.038210943,-1.4565916,-5.783675,-1.7301624,-1.8736795,-3.3512912,2.9390297,-1.3588947,2.7007432,3.770912,0.4417012,3.142557,-0.14745113,2.2568083,-2.9753878,-0.2580451,-5.650929,-2.2962568,-1.4891877,0.44707763,0.5603219,18.892362653665536,14.209134934115818,0.03075402406194486,0.051101184250631815,0.05779823291216745,0.05374242346058186,0.014982908477531115,-0.007537313071055292
../data\Happy_Female\ws_happy_08.wav,happy,-344.49722,164.9657,-50.82928,48.12289,-3.3725605,-11.439786,14.591557,9.392504,-4.699063,6.3741274,3.783466,-2.812783,8.15048,-1.5954893,1.7448727,3.2060683,-2.800547,0.6827446,0.11725518,-3.2265704,0.48465753,-4.0106816,1.5408118,2.614424,-0.40788087,2.9104092,-0.90465146,1.1694713,-3.5791087,-0.6306717,-5.8442516,-2.5031466,-1.4652327,0.3599299,0.6135027,18.446292034274702,13.272842864226588,0.025562805984645918,0.04072873381702528,0.11360992093370074,0.030475904369325364,0.018807713462090623,-0.034387146535364774
../data\Happy_Female\ws_happy_09.wav,happy,-351.05728,155.70857,-30.060116,45.180183,-0.77098715,-3.2001152,13.612519,6.6025224,-7.3922334,3.9824796,1.5093544,-3.8729138,6.510623,1.7857671,3.341729,5.8276954,-1.3499678,2.7855217,1.0474178,-2.314595,3.2847347,-2.4445963,1.1749307,0.67363626,-2.627992,1.7358695,-3.4874544,-1.4684141,-6.383273,-1.5585109,-6.6272388,-3.4668658,-0.08027906,0.37821287,0.53644586,18.01812505429279,14.144648281472609,-0.01074190985524375,0.0035679978243632325,-0.016102224421901283,0.019568439651092777,0.00023309265901859955,-0.014735961749150725
../data\Happy_Female\ws_happy_10.wav,happy,-332.09952,160.31566,-49.51019,52.024918,-3.4665973,-13.481875,14.74218,5.2219725,-8.219306,3.9454834,0.8874358,-3.8369358,6.9595404,-2.7420173,1.530366,0.910879,-3.0177815,0.901999,0.33449203,-3.2183514,1.1037239,-2.9800453,0.2290826,0.118780985,-1.3491199,2.4814181,-2.2328656,0.24471894,-3.5143118,0.4828,-5.459701,-3.5425115,-1.6816847,0.40961343,0.6086772,18.45656074460061,14.315864899571046,0.0174402860283987,0.0479245188656565,0.09265850453960624,0.043528410952955905,0.0035180127190686714,-0.036724556960897235
../data\Happy_Female\ws_happy_11.wav,happy,-330.93396,157.16724,-42.883183,51.633316,-1.2683234,-12.414268,13.8909445,6.7272196,-7.6410136,3.4512007,-0.46698937,-4.6362677,5.516887,-1.8674673,2.750993,-0.15673923,-3.5703692,0.8058022,0.09032157,1.0485115,4.677601,-0.90607303,4.8476915,3.0925736,0.53294957,2.9184227,-3.6957679,1.2092459,-4.3028555,1.5404003,-5.4649,-2.6254513,-1.1850537,0.5023596,0.552771,17.449413213279428,14.615895208065885,0.011822718527949267,0.012886522569134853,0.07990404780477606,0.05431383464290446,-0.0019225810360456333,-0.023243307651746106
../data\Happy_Female\ws_happy_12.wav,happy,-358.38858,166.41893,-43.62741,47.867474,-6.5948334,-7.313508,16.389439,5.762992,-9.373172,3.8353376,2.5930147,-5.257045,6.3682833,-1.0386614,-0.6696944,0.3642853,-4.119715,2.2969992,-1.0277368,-2.1654553,3.8918583,-5.123227,0.19122572,1.3357884,-1.6653956,2.3706026,-2.7945306,0.6580639,-4.7199764,-0.44510746,-6.8347673,-2.6116333,-1.3394319,0.38824874,0.5980595,18.772547211074276,14.080182506084357,-0.005959372842576893,0.031489832273537,0.053121545437679975,0.0669779121640253,-0.008023284295519283,-0.00895985705381915
../data\Happy_Female\ws_happy_13.wav,happy,-343.17184,177.41539,-39.014034,43.97883,-5.7434855,-6.4508533,19.92012,3.0156913,-5.247863,2.0280755,3.0290673,-0.13168687,7.309827,-0.36583135,1.2552555,1.3867749,-3.6349735,0.8395637,-0.9410977,-4.0572925,3.5612957,-1.4939485,2.1673777,3.805034,-0.87715507,4.3418183,1.2724823,1.6983757,-1.3757726,0.5263491,-2.68008,-1.5337583,0.20325804,0.32654682,0.5920986,17.894212374303702,14.249382339069179,0.003113199237700756,0.01352474345444195,0.040247510668339904,0.058422802883496716,-0.0016666455850112703,-0.017084468196396863
../data\Happy_Female\ws_happy_14.wav,happy,-338.57907,164.38017,-19.848358,34.73705,-7.5273027,-6.0352464,14.386151,1.1877664,-6.9148707,-0.5972445,-1.2032617,-2.8262033,5.099338,-1.7839193,-1.8031349,-0.24170049,-4.533392,-0.93132466,-0.39982364,-2.637169,3.4321332,-0.39736468,1.8501893,3.7681632,0.6374095,3.8410397,1.5316694,1.3460534,-3.4540453,-2.1734629,-5.1464205,-2.9795911,-2.1673594,0.38788685,0.56080776,17.73676884272075,13.732106111856988,0.011256349254026573,0.03098941729639753,0.0684723643885952,0.0669058113343125,0.006184141774438114,-0.019439370572003886
